,date,rating,body,review
3247,2014-08-11,9.0,flight heathrow newark new dreamliner fantastic comfortable quiet clean cabin crew superb professional customer service priority appreciate flying new aircraft make difference flight however continue invest fleet maintain excellent level customer service see reason fly another carrier especially considering ba avios point usage allows point spent flight virgin however dictate many point spend flight ive flown virgin many time nice attempt virgin advertising terminal however youre sat terminal experiencing quick easy run terminal board brand new aircraft hard see advertisement working,Good
3248,2014-08-06,10.0,great service lcyangers western france embraer london city airport convenient london dweller flight comfortable saturday flight outbound totally full time attentive cabin crew comfortable even breakfast disappointingly hard croissant ham cheese could spoil positive impression coming back wednesday le halffull double drink snack round ticket return seems reasonable considering alternative region ryanair tour stansted almost much factor extra price luggage snack win hand,Good
3249,2014-08-06,1.0,flight august glasgow london city cancelled explanation typical service nobody assist alternative arrangement concept customer care much world favourite airline third rate come expect,Bad
3250,2014-08-04,6.0,lislhr july j class airbus expecting however disappointed seat ok particularly comfortable food average choice fruit meat platter either poor cabin crew automatic mode smiling whatsoever interested chatting front cabin complaining sure inflight entertainment altogether even shared movie however departed time arrived min schedule price cheapest ever business class seat fly keen intercontinental flight quality superior european route,Bad
3251,2014-08-02,7.0,upgraded premium economy business yvr vancouver lhr london club world cabin full couple passenger upgraded first despite staff friendly helpful although food wasnt great chocolate desert delicious though seat nice wide youre facing rearward could sitting right next someone dont know ife lot choice many new movie chose altogether good flight,Bad
3252,2014-08-02,1.0,upgraded business class return flight verona absolute disgrace flight left around lounge closed lounge awful dirty little way business class facility flight cattle class seen organisation courtesy easyjet flight boarding like rugby scrum priority boarding spent minute bus air conditioning crammed packed hot condition flight run food worst flight memory absolute shocking customer service absolute joke audacity claim business class accountable n trade description act,Bad
3253,2014-08-02,10.0,amslcy economy embraer aircraft halffull time short flight high standard cabin service wine small snack offered excellent flight respect,Good
3254,2014-08-02,8.0,portolhr economy pushed back late arrived time flight full good cabin service sandwich drink good standard overall,Good
3255,2014-07-31,8.0,lhrsin july upgraded wtp club world even chance ask value money didnt pay flight flight went well even managed sleep fold flat bed cabin crew pleasant helpful one attendant retrieved usb adapter luggage could charge phone little surprised wasnt usb port seat upstairs attendant appeared passport control hall called without success unfortunately looking passenger left glass behind food absolutely fine burgundy little drinkable probably one better flight ive taken done sufferance one pretty good overall,Good
3256,2014-07-31,4.0,july lgw orlando drink service crew good champagne upon boarding top without requesting greatly appreciated food outstanding pleasant enough overall cabin service good several service drink top ups requested let flight number unruly child flight outside seat port side year old child front got seat every five minute continually throughout flight younger sibling also jointing manage stay put attempted avail flat bed three time child stood leg clambered seat parent child never intervened check childrens behaviour although well aware behaving wife much luck either couple rear sat throughout flight crossed legged isle playing child toy wife struggle passed every time wished use toilet surely tripping hazard many child flight well behaved done parent set boundary offspring whilst cannot held responsible childrens behaviour feel club world cabin sort announcement made requesting passenger child respect comfort fellow passenger p club lounge gatwick like kindergarten another story,Bad
3257,2014-07-31,7.0,lhrcdglhr outbound / return / euro traveller flight boarded efficiently departed arrived time seat bit tired comfortable enough minute flight exit row worth taking available provides extra legroom refreshment flight short anything else,Bad
3258,2014-07-31,10.0,toronto london wtp london toronto club world element flight seemed back old self dreamliner wtp time best cabin service ive experienced male attendant smiled couldnt enough professional seemed dropped nice touch though hot towel soft drink take menu card look like wtp seems demoted fast bar service good entree wtp service morphed wt breakfast ha reverted muffin nuffin c juice paper cup really insult overnight flight ill thought penny pinching landing early heathrow fast bag ended good overall flight return flight club one best ever lounge better range hot cold food though furniture still need replacing board two male crew upstairs jumbo superb friendly helpful starting well champagne take due delay boarding fast bar service excellent lunch sea bass exceptional calm oasis upper deck allowed sleep tired afternoon tea served real personalised service smile reminded old time best time landing fast bag finished excellent flight cant often answer variable cabin crew,Good
3259,2014-07-31,5.0,/ lhrlax aircraft clean seat comfortable leg space restricted ife computer ha installed underneath seat front amenity kit contained cushion blanket headphone toothbrush eye shade ear plug food way selection tikka masala macaroni cheese average quality followed small ice cream sandwich breakfast croissant fa lacked courteousness friendliness motivation flight repeatedly reaction call button several hour present cabin ifesystem good big selection movie documentary etc due malfunction system restarted erased preference experience british airway compatible flag carrier due lack service restricted seating,Bad
3260,2014-07-29,10.0,feb jamaica london gatwick need climb anyones leg youre close toilet galley help seat good good space great meal chicken curry good nice bottle wine help steward helpful going grenada soon see first flight going try,Good
3261,2014-07-29,9.0,dmelhr july club world seat quite novelty travelling aircraft flight three hour long sat upper deck full detract excellent service provided two dedicated crew chose seat one ha step foot exit also fraction longer seat three window four compartment beneath window store item use seat bed used z position good relaxing food wine choice good club kitchen well stocked main deck treat dinner,Good
3262,2014-07-29,9.0,lhrdme july seat club world flew one converted jet bmi used impressed seat configuration seat youre travelling alone single seat great lot space place item seat ha different position arm chair fully flat bed seat also ha built massage function tv screen inch size operated remote seat service excellent two male crew member food wine selection high standard,Good
3263,2014-07-29,3.0,miami lhr upper deck dinner took hour complete staff obviously sufficient old tv screen going colour bw frustrating enough time watch couple movie dinner served,Bad
3264,2014-07-29,4.0,used past year chose move airmiles plan regretted ever since use soon possible even flying paid flight find staff snooty bad customer attitude moment trying check flight chosen best option multiple stop line check doe work told staff member never mind airport much point reporting wont anything hour good customer service check hour hand lost luggage twice trip seat changed reason someone else able use original choice seat problem flight changed able change back original booking travelled economy premium economy flown hour inflight entertainment,Bad
3265,2014-07-29,8.0,flight duslhr // onboard geupu flight time smooth drink served together small sandwich crew good seat also fine short flight,Good
3266,2014-07-29,8.0,flight lhrlax // onboard gxlee flight punctual smooth nice breakfast dinner served flight also received ice cream tasty crew good friendly drawback drink round made hour flight seated upper deck row big advantage seating configuration window seat nice bin put stuff,Good
3267,2014-07-29,2.0,roundtrip family jfk hyd via lhr onward flight delayed jfk hr wa stressful month old yr old inflight service good transit lhr nightmare mile long walk alighting central point terminal gate information anywhere checkin scan every food item baby though departing flight terminal walk yard go level walk train get second stop go escalator walk another yard last gate c gate agent wouldnt let carry said big remove baby food item kid carry hand inside plane check carryon return flight delayed checked flight flight took transit lhr thankfully better time aircraft jfk old falling apart bulkhead time original flight late accommodate u another full flight old seat kept reclining a/c blowing hot cold takeoff asked staff serve meal first yr old luck never going fly british pa lhr,Bad
3268,2014-07-29,7.0,lhrbsllhr / july way bag drop seemed take age used north lounge pretty full time day flight delayed little arrived late service flight fine economy class sandwich drink supplied return bag drop basel quick used euro lounge nice return flight quick boarding full sandwich drink served service good short flight arrived bit late bag recovered min,Bad
3269,2014-07-29,1.0,flew rome newcastle via heathrow ground staff service excellent heathrow needed disability assistance day due fly home received text say flight cancelled could contact customer service hour told booked earlier flight meant taking taxi airport losing money already paid previous transfer disability assistance service receive heathrow awful left hour someone take u plane next station one take u flight connection push wheelchair,Bad
3270,2014-07-29,7.0,flight laslhr // onboard gcivb b flight time smooth catering average small portion quality much le standard crew good didnt see long time flight drink round made hour flight everyone know enough seat good enough legroom,Bad
3271,2014-07-27,3.0,flew london heathrow san diego worst flight taken british airway rather tall person travelling economy person front could recline seat due leg blocking recline complained cabin personnel could recline asked remove knee could recline stating cabin crew would comfortable journey seem care food served could even put tray table cabin crew would serve meal stating tray must position eat meal tell truth spent best part hour hour flight toilet least could stretch leg wrote letter british airway inform flight havent heard anything back show really care passenger,Bad
3272,2014-07-27,9.0,domestic edinburghgatwick late min thats unusual flight lovely clean quiet made time crew smart friendly side coming bridge closed gate herded onto packed bus bag came fairly quickly sometimes lgw,Good
3273,2014-07-27,6.0,lhrbsllhr way check/bag drop att took age around min checked lounge boarding good seat enough time coffee sandwich arrived little late due weather return similar flight experience food full flight bag drop bsl quick nice lounge departed little late arrived min late otherwise good experience nice crew direction,Bad
3274,2014-07-25,7.0,dmelhr b used avios sample new first checkin area dme congested queue lounge plenty comfortable seat limited food beverage gate area like holding pen much small load first club ended boarding different gate number board shown seat given explanation seat function service mature crew excellent one passenger first food ok particularly exciting main disappointment seat amount personal space enough room shoe jacket wardrobe everything else go overhead locker seemed many seat crammed cabin moved bit space privacy others experience first called club world plus,Bad
3275,2014-07-22,9.0,flight lax zhr via lhr leg lax lhr gxlea good aircraft clean perfect condition bulkhead seat whole family perfect aware bulkhead seat cold a/c flight full leaving time boarding stress le entertainment good touchscreen little bit slow selection huge food service good beef delicious staff friendly helpful kid leg lhr zrh regular nothing special,Good
3276,2014-07-22,6.0,// trinidadst lucialgw club way st lucia ha inexplicable outdated crew change one previous day flight two day holiday st lucia check po usually unprofessional trinistyle share lounge ha colonial style dress code nip loo change short trouser left time trip st lucia bulk holidaymaker board back lgw positive heard new posst lucia cabin crew ask wanted beer landed st lucia busy saying goodbye incoming new crew saying goodbye departing posst lucia passenger st lucialgw new crew girl came around newspaper said ft please hand clue ft wa dare ask top one glass bubbly clear soon various job done various designated crew thats new male wash bag laugh asked female wash bag actually slightly better flight got cold asked extra blanket told politely firmly sorry yet load overhead locker found later point flight day expect nothing u get odd staff member actually doe extra consider bonus,Bad
3277,2014-07-22,2.0,mad lcy business great lounge madrid flight boarding good food awful service poor arrival lcy good however baggage awful bag mine priority last,Bad
3278,2014-07-22,3.0,flew lcy mad business people cabin welcome pre take drink poor service awful food warm drink turbulence got air dealt well overall poor service,Bad
3279,2014-07-22,9.0,got wonderful cheap fare london city florence way london city delight travel except flight badly delayed sadly wa announcement made tell anyone happening hour delay shown departure board popped boarding time actually fan handled badly information assistance boarded delayed another hour thankfully board cabin crew pilot great communicating almost made bad handling ground staff great hot breakfast drink served board way return flight time lovely crew acceptable snack drink service excellent value compared low cost carrier extra charge bag etc allowed free drink wanted apart delay outbound wonderful trip would / left time,Good
3280,2014-07-22,8.0,flight zrh sfo via lhr leg zrh lhr regular nothing special leg lhr sfo gcivy good aircraft clean good condition entertainment perfect sufficient food service good beef delicious staff friendly helpful kid flight calm perfect flight u,Good
3281,2014-07-20,7.0,dohbahlhrlax flight started doha short hop bahrain pick passenger check ok baggage allowance kilo made pay flight departed time older broken ac everyone roasting inside plane good hot middle eastern summer told would better airborne endure twice due stop bahrain crew fantastic though welcoming moment stepped onboard compensated lack ac dinner served good nothing write home breakfast ife old avod capability movie loop channel old movie arrived lhr terminal nice quite early morning people shop around flight lax older new ife avod time crew mixed bag male crew bit rude food lunch ok like dessert small portion bring lot food hour arrival sad sandwich yoghurt serve carrier serve full meal second meal snack around time ife crashed half plane nothing good thing almost arrival time pretty boring flight full well arrived time bag minute come immigration faster ok long flight disappointing get wanted,Bad
3282,2014-07-17,8.0,july lhrjfk well flown number year favourite airline past experience travelling hand luggage easy decided pre purchase seat go online check seat selection easy got good seat obviously aircraft change arrive airport go security scan boarding card get rejected need get passport visa validated desk proceed would good shown boarding pas boarding good onto new plane good seat good entertainment staff seemed interested engaging crew seemed good walked aircraft view restored would fly yes,Good
3283,2014-07-17,10.0,flew gotlhrlax back new flight gotlhr alright even though flatbread served inedible transferred quick easy must say heathrow get better better every time visit long haul flight ba excellent sat upper deck huge privilege since seat also sat window seat made even better since theyve installed locker next seat put stuff staff excellent also good looking food better couldve imagined economy route whole experience overall better id thought ticket far best ive gone come flight atlantic,Good
3284,2014-07-17,3.0,lgwbgilgw club world r/t old careworn b airplane clean sector food outbound gatwick almost inedible unbelievably also ran choice inbound airplane toilet reeked least food return slightly improved cabin crew sector simply going motion rushed / robotic club world seat narrow uncomfortable inflight entertainment system bad joke screen poor tiny selection movie ba called business class experience woefully outdated extremely poor product compared international carrier amazed british airway standard low get away mere b transport missing business class class,Bad
3285,2014-07-15,3.0,flew lhr mumbai return husband disappointing gallery lounge terminal overcrowded noisy feel cafeteria tranquil suggested food average unable avail spa facility fully booked enough toilet number people lounge husband queue pay extra guarantee seat together tune boarded aircraft boeing cabin crew appeared rushed flustered forthcoming drink refreshment particularly welcoming yin yang seat configuration didnt work well u continually lean forward talk seat comfort okay quite narrow ife work return flight inflight food average outstanding checkin mumbai return flight slow kept waiting least minute apology delay business class lounge mumbai appalling cannot described business class facility food poor quality selection clearly hanging around time whole experience ba club world seriously underwhelming fly,Bad
3286,2014-07-15,6.0,lhrcphlhr business class way economy return trip flight time trip staff usual excellent within airport plane inflight entertainment operated whose seat looking little tired biggest gripe food business flight sandwich bordering stale return trip cold chicken wrap short imagination quite disappointed food appears gone downhill badly since last flight come sort thing gave clear lead rival,Bad
3287,2014-07-15,8.0,lhrfralhr spotlessly clean airbus looked brand new although werent crew immensely friendly helpful smile everybody slight delay return leg kept well informed minus point remote stand fra slow boarding disembarkation snail pace,Good
3288,2014-07-15,9.0,flew jnblhr return considered fly route undoubtedly best aircraft fly hit minor turbulence direction one easily get rest undoubtedly upped game premium economy equivalent worst sky considerable improvement gripe premium economy get special boarding benefit time got plane cabin already full assume others relevant frequent flyer privilege anyway food superb proper crockery cutlery attentive service superb entertainment really recommend flying unlucky find old expect opposite cramped cabin mediocre seat regular economy class service,Good
3289,2014-07-15,6.0,disappointed flight back munich although hour offered small basket consisting packet nut shortbread flight munich considerably better offered chicken curry wrap etc told booking return munich one seat left however aircraft still seat left including one next however really snack offered thats main bone contention chose british airway preference cheap budget airline find little difference flight catering,Bad
3290,2014-07-13,10.0,taken flight lhrjfk rtn outstanding service staff went beyond make u comfortable cabin director found dad birthday gave bottle champagne take away friendly nothing much trouble flew older newer latest interior comfortable plenty leg room entertainment great screen older aircraft little small much better newer food best airline restaurant quality without doubt,Good
3291,2014-07-12,7.0,paris london nassau flight time flight paris london short trip comfortable flight london nassau old food good tasty plenty drink offer flight crowded plenty room people spread cabin issue flight avod old picture clear sound terrible good experience,Bad
3292,2014-07-12,7.0,london gatwick bari bag drop slow couldnt print luggage tag plane old well preserved clean tidy cabin crew nice always pilot explained real reason one hour delay ground crew always say due late arrival incoming aircraft sandwich lunch nice good drink selection onboard good experience,Bad
3293,2014-07-08,5.0,flew glasgowgatwickvegasgatwickglasgow flown way get put baggage glasgow forget glasgowgatwick real comment cabin crew dont much minimum flew premium economy flight full premium cabin cramped fair distance away toilet allowed use toilet front cabin crew minimum food acceptable return flight standard kept trying say booked back edinburgh took age sort breakfast bit joke found flying best carry snack dont feed course got back gatwick ran french atc control strike announcement made hang around gatwick day finally got flight glasgow least luggage arrived well done made comment customer service told flight cancelled due aircraft unserviceability queried respondent confirmed aircraft u/s could offer explanation told different would like complement virgin totally beat hand,Bad
3294,2014-07-08,10.0,bridgetown london gatwick avios companion ticket fantastic cabin crew friendly yet professional good tasty choice food nice selection wine le satisfactory experience late one proved deliver top quality product,Good
3295,2014-07-08,7.0,went sydney singapore london lisbon long flight hour including hour sing london flown asian carrier good flew time best value lisbon expecting great service pleasantly surprised plane good good entertainment food good staff also pleasant professional criticism leg including return ask people front raise seat served meal asked case asked person front raise seat saw many ask get people raise asian airline come along say serving meal raise seat,Bad
3296,2014-07-08,5.0,flew glasgowgatwickvegasgatwickglasgow flown way get put baggage glasgow forget glasgowgatwick real comment cabin crew dont much minimum flew premium economy flight full premium cabin cramped fair distance away toilet allowed use toilet front cabin crew minimum food acceptable return flight standard kept trying say booked back edinburgh took age sort breakfast bit joke found flying best carry snack dont feed course got back gatwick ran french atc control strike announcement made hang around gatwick day finally got flight glasgow least luggage arrived well done made comment customer service told flight cancelled due aircraft unserviceability queried respondent confirmed aircraft u/s could offer explanation told different would like complement virgin totally beat hand,Bad
3297,2014-07-08,10.0,bridgetown london gatwick avios companion ticket fantastic cabin crew friendly yet professional good tasty choice food nice selection wine le satisfactory experience late one proved deliver top quality product,Good
3298,2014-07-06,8.0,travelled husband sister brother inlaw rome via heathrow yep long flight everyone kept reminding told decided upgrade premium economy thanks travel agent got good deal several year ago put flying british airway thought id give another go wasnt disappointed flight good considering flew straight rome felt pretty good end hour air premium eco seat plenty leg room flight bag per person even flight barcelona gatwick grateful cant say food anything rave food eating ha plane long really cant good overall flight really good time easy pickup bag etc disappointment pay allocation seat apparently common practice upfront thats defiantly investigate though,Good
3299,2014-07-06,9.0,flew yyz lhr july booked wt upgraded club world gate went way compensate awful outgoing flight see separate review fabulous flight attentive flight attendant decent food although cannelloni bit dry excellent wine slight negative noisy aircraft even sitting near front overall best,Good
3300,2014-07-06,7.0,lhriad b club world checkedin fairly quickly first class counter due gold tier status security speed average despite fast track first class lounge food good business centre worked well boarding efficient fast track left c terminal gate time staff reasonably efficient friendly throughout flight latest elemi wash bag bad joke cw food still quite disappointing inconsistent pasta meal quite dry wine beverage choice good eightyear old cw seat desperate need competitive replacement eight across cw pathetic seamless seat cushion comfortable though foot rest doe work well combining two make bed reduced six across cw room storage small item needed flight much shoulder elbow hip room thankfully jump anyones foot window seat aisle seat unoccupied baggage awaiting arrival clearing immigration iad overall reasonably pleasant flight sad see cw product ha declined much past year loyal customer plan remain,Bad
3301,2014-07-06,5.0,paid top money club europe upon leaving uk thought well worth great helpful check fast track immigration lovely lounge plane saw number economy passenger throw hand luggage open locker club europe passenger feel policed late arrival club europe passenger room put hand luggage service meal average really worth extra money especially got rome club europe passenger luggage last waited close minute hopefully british airway sort rome baggage handler flying next week hope better experience,Bad
3302,2014-07-06,4.0,montreal lhr love sometimes offday one crew ready passenger boarding still eating crew food preflight everything seemed rushed newspaper amenity kit offered flight fine food good landing lhr parked remotely husband requested assistance told wait passenger disembarked took minute join bus help needle say one hand inside flagging passing buggy manage get border control great,Bad
3303,2014-07-06,2.0,flew lhr yyz june new impressed bumpy taxiing smooth inflight couldnt really notice extra cabin pressure humidity supposed wonderful seated window seat flight completely spoilt massive kg passenger seated middle seat could fit armrest needed help passenger aisle seat even fasten seatbelt unacceptable especially since paid extra choose seat cabin crew friendly efficient though didnt notice situation huge fellow passenger something dont know safety issue nothing else otherwise flight ok,Bad
3304,2014-07-06,7.0,flying aberdeen toronto via lhr board new route really notice difference make drying eye popping ear thanks good air system although little cramped economy outbound journey able secure bulkhead seat overnight back would definitely recommend value money eco buy economy ticket pay front row seat leg room service saw small commuter plane abz lhr back starting feel pretty old tired comparison however cabin crew great job shoehorning full meal service le hour,Bad
3305,2014-07-06,6.0,lgwjer return b back flight almost full minute delay leaving gatwick due french atc strike airline fault going problem hand baggage checked online return different matter unable check online self service machine jersey flybe least six check opened half hour stated time sullen agent appeared eating apple carrying newspaper managed seat wife middle seat different row customer service jersey show bad light flight fine beer snack way minute leg,Bad
3306,2014-07-06,10.0,flew heathrow hong kong first class seated july great flight great service cabin crew excellent flown sector many time one best flight,Good
3307,2014-07-06,1.0,travelled oz watch start tdf leeds cancelled flight / day due staff issue changed flight expected get day return london poor lame excuse make matter worse refund return flight day separate booking amazed big airline cant manage something simple staff roster ensure customer could get leeds see start tdf disaster,Bad
3308,2014-07-01,7.0,flew amslgwmco jfklhrams month overall acceptable experience food drink normal airline stuff staff good visited u often found seat unpleasant,Bad
3309,2014-06-30,5.0,london lhr hong kong may wa really looking forward flying new reason plane swapped day b flight left minute late arrived minute early hk boarding agreed swap seat woman seated separately husband ordered vegetarian meal let one cabin crew know id swapped seat meal served got told rudely one cabin crew moving seat without telling even though could explain meal dumped lap flounced food ok cabin crew smile forced serve meal turn light disappear hour seemed order day way world traveller plus worth extra money,Bad
3310,2014-06-30,7.0,flew lhr larnaca return april april club europe high hope business class albeit shortish haul somewhat disappointed legroom quite expect business class inch hardly room stretch service good choice food limited expect business class experience inflight entertainment oh dear hour flight expect much better old fashioned one film option didnt like film tough rush pay extra,Bad
3311,2014-06-30,5.0,lhrsea first class experience really step back time arrived london jal exquisite experience first class high expectation premiere flight first suffice say wont back whose idea jam seat space quality airline fill seat crowded ugly lack privacy whole cabin new first might add feel pretty cheap already showing sign wear tear seat narrow displeasing crew cheerful professional food would considered business class standard world class airline sum really simply offering worldclass product cant imagine anyone would put money charge first class unless highprofile asian middle eastern alternative available even id probably go way avoid suggest product manager might want go world tour via abu dhabi tokyo hong kong singapore try competition plainly evident either idea dont care apparently new new first class planned enters service sincerely hope hard soft product worthy branded first class,Bad
3312,2014-06-30,4.0,flight vancouver london back aisle seat prepaid changed another aisle seat put right near bathroom really didnt want whats point selecting seat online prepaying change explanation entertainment system ok food call disgusting chicken curry pasta actually curry since ran pasta left people choice ive better food charter airline never,Bad
3313,2014-06-30,7.0,london gatwick bridgetown avios companion ticket flight left arrived time surprisingly good choice quality food wine entertainment system somewhat limited choice cabin crew pretty poor generally slow particularly responding call button,Bad
3314,2014-06-30,10.0,lhrpeklhr travel club world often overall impression good yes sometimes attitude staff expectation food comparable asian airline price pay business class seat unbeatable flat bed overnight flight matter contrary general recommendation travel companion prefer middle seat main deck upper deck using screen little intimate cabin flight full much better claustrophobic upper deck strongly recommended discounted ticket,Good
3315,2014-06-30,6.0,world traveller plus beijing london lhr old tired plane really pensioned cabin freezing everyone wrapped blanket whole flight complaint cabin crew got sorry control air temperature response veggie meal ordered given someone else mistake fish video screen tiny plane mattered system wasnt working properly couldnt watch film pretty poor hour flight sound system communicating passenger distorted impossible understand announcement flight deck cabin crew apart little bit extra leg room ive idea extra money world travel plus supposed,Bad
3316,2014-06-30,5.0,cphlhr june club europe standard slipping gallery lounge shadow former self latest round saving famous business broadsheet newspaper ha axed food offering curtailed substandard lack attention clearing table however onboard service continues high standard airbus clean tidy helpful cabin crew flight marred lack bag loaded plane due breakdown caused long queue cph baggage dept reporting missing bag,Bad
3317,2014-06-25,10.0,taken several domestic flight london heathrow back newcastle understand recently announced extra flight route flight full yet credit cabin crew managed supply full trolley service flight cabin crew high standard service plenty meaningful announcement cant praise enough,Good
3318,2014-06-25,6.0,flown several time past year mostly economy class holiday travel agent aircraft vary bit shabby little space sometimes bit bigger newer bit space staff always efficient polite one main flaw snack food offering awful wrap like uncooked cold cardboard dont need course hot meal eg granary bread sandwich veggie filling u would preferable dreaded wrap eat seems waste,Bad
3319,2014-06-25,1.0,lhr vie june meal service euro traveller appalling customer service standard new mixed fleet crew food offering inedible choice flat bread chicken tikka salad british airway understand everyone like curry spicy food least offering meat cheese sandwich make selection little better consideration fare passenger paid cabin crew new mixed fleet thunderbird hat inferior compared cabin crew old contract least experienced cabin crew would sort something galley least compensate lack food choice even cheese cracker crew offer anything nowhere seen meal service would expected two hour flight would least walk cabin time offering drink etc time came clear away meal many people around left touched duty free fly british airway every week worst crew known think mixed fleet crew appalling customer service standard certainly learn lot experience colleague old contract come start bring back high standard new mixed fleet crew letting badly,Bad
3320,2014-06-25,2.0,flew lhr hong kong april flight took hour late therefore onwards connection jakarta limited time get connection asked board help getting onwards boarding card jakarta belfast refused issue boarding card csd seen even come speak even though ggl member help got one hong kong based air stewardess went help without help would missed onwards jakarta certainly impressed service made follow compliant however never received response,Bad
3321,2014-06-25,2.0,london bkk premium economy // always travel eva air business time get bkk early told many business best rubbish decided save cash go p/economy seat remark flight seating best ok service seemed tired real downer food plane nowhere near full time got food gone left sort pasta dish totally inedible must admit didnt put anything near mouth pressed one pasta flute cold dry hard given pat butter type stuff ala nothing spread bread wise maybe put grease runner seat drink gt served choice coffee tea second course least get first pick tea hard type cake thing egg sausage mushroom called dish poor redeeming factor didnt go business class seat dated back eighty // configuration unlike eva // lie flat arrived minute early,Bad
3322,2014-06-23,3.0,flew edinburgh heathrow jfk returned la vega flight uk fine flight jfk vega heathrow terrible seat narrow food disgusting way,Bad
3323,2014-06-23,9.0,flight boston heathrow aircraft b version seated pe cabin quiet full plenty room cabin crew attentive spoke passenger cabin service take quick professional food good hurried giving u hour sleep seat comfortable extra space appreciated complaint tv monitor faulty black line screen issue planning sleep rather watch movie cabin quieter economy front plane good hour sleep flight attendant offering drink throughout flight good breakfast croissant box found bit disappointment overall would fly premium economy,Good
3324,2014-06-20,5.0,travelled cancun lgw business class point didnt think experience good virgin emirate normally use airport staff helpful although surprised lounge access got usd voucher restaurant airport cabin crew particularly attentive helpful dinner wine/drinks nice although cabin crew prompted serve drink dinner seat space ok although functionality seat good emirate cathay friend direct access aisle jump another passenger leg breakfast sub standard,Bad
3325,2014-06-20,1.0,excited fly new new seating sat seated offered champagne organized belonging quickly sat got magazine asked flight attendant operate light apologized seat power working well ten minute door closed plane pushed inquired issue said pilot working power never came hour flight light entertainment seat adjustment given opportunity deboard knew problem reschedule another flight treat business club passenger passenger told would contacted representative happen,Bad
3326,2014-06-20,10.0,club worldlgw tpa week later mia lhr gatwick check quick easy member came pointed u fast track gave lounge instruction lounge food offering disappointing compared lhr made marmite toast lot champagne celebratory mood going cabin crew outbound fantastic drink kept flowing never rolled eye surly attitude crew managed / hour afternoon nap upgraded wtp home bound cw avios even bagged upper deck amazing night flight left time always found ud crew fantastic two pre departure drink mixed fleet seemed genuinely flying serve downside pretty terrible dinner starter salad dreadful steak main much better requested tray taken away skip dessert reclined slept got woken hour later bacon roll landed lhr time security four bag collected airport minute club world heathrow fantastic go well apart food beverage definite / sad day retire ud far cramped,Good
3327,2014-06-20,10.0,edilhrfcolhredi edi lounge good flight lhr time food decent attentive crew north lounge much better chaotic south lounge flight fco cabin upgraded using avios fully flat bed great fa superb food good wine lounge fco okay food great flight delayed fco due storm lhr ample time use flat bed watch film relax fa excellent food good overall flight service superb,Good
3328,2014-06-20,7.0,london heathrow singapore brand new comfortable clean entertainment good food tasty small portion staff functional friendly one water run hour arrive early cant complain better qantas flight singapore brisbane,Bad
3329,2014-06-17,3.0,club europe supposedly premium misfortune seat normally great seat club europe hour flight lgw ace cramped quite bad rest ce new advertised inch rather inch seat pitch window wall add limited luggage space think easyjet middle seat free worth thinking avoid ce offering shame ive flight suffer yet purser get used service downhill,Bad
3330,2014-06-17,2.0,travelled europe business class two week mediterranean cruise upgraded business added benefit sleep first impression fleet tired well kept seat uncomfortable cabin dirty staff surly food expected airplane adequate though nothing brag take advantage scone clotted cream saving grace upon return awaited london heathrow terminal put gate flight finally appeared minute flight showed satellite c took u minute get gate agent tell u earlier upgrade u thought least perk well tell dont pay money little difference first class seat uncomfortable food still felt like second class citizen time think upgrade always served last little selection/choice tell truth paid upgrade would upset dont believe par also connector flight venice london saturday airport disaster cruise ship flying time organization agent little help got side check multimillion dollar duty free area amazing really taken money deal check area upon moving security kept dungeon area airport wait tepid air conditioning flight delayed explanation finally boarded told captain delay due thunderstorm still going wait last part fully ba fault dont design airport determine airspace closure however agent nothing make better either people direct traffic give u update dont believe ever fly unfortunate used set standard barely sweeping floor wish least may cleaner,Bad
3331,2014-06-17,5.0,flew lhrcptlhr british airway carrier flying direct london cape town outward flight due leave delayed nearly hour communication departure lounge abysmal lot unhappy passenger lack information given fell asleep finally got board woken hour later given special meal hadnt requested told stewardess rather huffily took away trolley came round regular meal offered one suited dont relish eating oclock morning thought rather petty ignore return flight time passenger hell next large narrow economy seat spent night sitting angle impossible sit straight mr large spilling onto seat well done stewardess put obnoxious behaviour long suffering smile,Bad
3332,2014-06-17,1.0,london gatwick orlando surprise guess original flight tampa cancelled good review due technical problem plane flight cancelled finding passenger terminal flight cancelled marched back airport queue luggage queue go back immigration queue detail entered onto system unexplained reason insult stand line time hour extra staff positive explanation apology customer service lie promise special flight following day original destination happen inadequate voucher food drink accepting flight cancelled accepting fact would travelling following day drop email passenger advise arrangement really made first arrangement flight hour original departure time heathrow charlotte tampa book direct flight accident earth would accept flight stop declined arrangement flight instead orlando longer busier flight bigger busier time consuming airport hour drive holiday destination arrived hour later original arrival time therefore lost day half holiday add insult return flight extra leg room seat paid allocated u uncomfortable claustrophobic seating cheap microwave style food cheap wine unacceptable waste money,Bad
3333,2014-06-16,10.0,bkk lhr club world seat june fly lot service bit hit miss flight ha best flight ever great food plenty nice choice wine well stocked club kitchen snack crew made flight outstanding start real credit,Good
3334,2014-06-16,7.0,recently travelled lhr san francisco returned via la vega flight year since long haul forget tiring flight ok return outbound spoilt hour delay boarded decided change one wheel glad though return yesterday good flight delayed one half hour real explanation realise people want sleep inconsiderate time sooner seat fully reclined meal adequate curried chicken breakfast hard croissant jam nutty bar dried cranberry coffee really wanted delayed hour flight entertainment good choice sound quality poor boarding process la vega rather shambolic still try fly flag,Bad
